LotFrontage,LotArea,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,OpenPorchSF,SalePrice
24.0,2308,13,6,1976,1976,0.0,556,248,804,804,744,1548,440,0,155000
122.0,11923,5,9,2007,2007,0.0,0,1800,1800,1800,0,1800,702,136,239000
80.0,11316,23,7,2002,2003,44.0,624,193,817,824,1070,1894,510,40,214900
65.0,10237,8,6,2005,2007,0.0,0,783,783,783,701,1484,393,72,178900
130.0,9600,6,5,1940,1950,0.0,428,300,728,976,332,1308,256,70,160000
70.04995836802665,7390,12,5,1955,1955,151.0,902,196,1098,1098,0,1098,260,0,135000
50.0,5925,17,3,1910,1950,0.0,0,600,600,600,368,968,0,0,37900
75.0,10382,12,6,1958,1958,105.0,513,75,588,1095,0,1095,264,0,140000
60.0,10800,12,4,1949,1950,0.0,0,720,720,720,472,1192,0,0,135000
36.0,2268,16,7,2003,2004,106.0,567,197,764,764,862,1626,474,27,173000
55.0,7892,20,6,1979,1979,0.0,0,918,918,918,0,918,264,0,99500
95.0,11639,21,7,2007,2008,103.68526170798899,0,1428,1428,1428,0,1428,480,120,182000
60.0,11414,3,7,1910,1993,0.0,0,728,728,1136,883,2019,532,135,167500
70.04995836802665,2651,21,7,2000,2000,0.0,641,32,673,673,709,1382,490,50,165000
51.0,5900,3,4,1923,1958,0.0,0,440,440,869,0,869,0,0,85500
35.0,4274,21,7,2006,2007,103.68526170798899,1106,135,1241,1241,0,1241,569,116,199900
68.0,9450,7,4,1954,1954,0.0,552,342,894,894,0,894,400,0,110000
80.0,8816,19,5,1963,1963,0.0,651,470,1121,1121,0,1121,480,80,139000
70.04995836802665,12122,12,7,1961,2007,210.0,867,77,944,999,0,999,588,76,178400
98.0,12203,15,8,1998,1999,975.0,854,371,1225,1276,1336,2612,676,0,336000
43.0,3182,0,7,2007,2007,16.0,0,1266,1266,1266,0,1266,388,16,159895
70.04995836802665,11250,5,8,2002,2002,0.0,0,1128,1128,1149,1141,2290,779,0,255900
75.0,10125,11,5,1977,1977,0.0,0,0,0,1302,432,1734,539,0,126000
68.0,10880,7,5,1950,1950,0.0,1040,124,1164,1164,0,1164,240,48,125000
59.0,5310,17,6,1910,2003,0.0,0,485,485,1001,634,1635,255,0,117000
83.0,10159,16,9,2009,2010,450.0,1646,284,1930,1940,0,1940,606,95,395192
70.04995836802665,12046,14,6,1976,1976,298.0,156,692,848,1118,912,2030,551,224,195000
65.0,8125,21,7,2006,2006,0.0,0,770,770,778,798,1576,614,50,197000
82.0,9452,15,8,1997,1998,423.0,1074,322,1396,1407,985,2392,870,70,348000
121.0,17671,17,8,1882,1986,0.0,216,700,916,916,826,1742,424,169,168000
80.0,9760,12,6,1964,1993,340.0,536,169,822,1020,831,1851,440,42,187000
68.0,8846,5,6,2005,2006,0.0,0,750,750,750,750,1500,564,35,173900
96.0,12456,16,10,2006,2007,230.0,1172,528,1700,1718,0,1718,786,48,337500
51.0,4712,3,4,1946,1950,0.0,384,363,747,774,456,1230,305,57,121600
70.04995836802665,10659,12,5,1961,1961,0.0,915,135,1050,1050,0,1050,368,319,136500
70.04995836802665,11717,14,6,1970,1970,571.0,0,1442,1442,1442,0,1442,615,0,185000
60.0,9786,9,3,1922,1950,0.0,0,1007,1007,1077,0,1077,210,100,91000
64.0,6762,5,7,2006,2006,24.0,686,501,1187,1208,0,1208,632,61,206000
74.0,10206,7,3,1952,1952,0.0,0,0,0,944,0,944,528,0,82000
60.0,5400,17,5,1920,1950,0.0,0,691,691,691,0,691,216,20,86000
75.0,11957,21,8,2006,2006,53.0,24,1550,1574,1574,0,1574,824,104,232000
70.04995836802665,11500,14,5,1976,1976,164.0,0,1680,1680,1680,0,1680,528,0,136905
43.0,3182,0,7,2005,2006,16.0,16,1330,1346,1504,0,1504,457,0,181000
65.0,8385,5,5,1977,1977,220.0,595,390,985,985,0,985,328,0,149900
70.04995836802665,12155,12,6,1970,1970,0.0,1237,420,1657,1657,0,1657,484,0,163500
21.0,2217,10,4,1970,1970,0.0,273,0,546,546,546,1092,286,0,88000
43.0,12118,11,7,2004,2005,108.0,0,1710,1710,1710,0,1710,550,48,240000
60.0,6000,18,5,1926,1950,0.0,0,1008,1008,1008,0,1522,0,0,102000
115.0,21286,19,5,1948,1950,0.0,0,720,720,720,551,1271,312,0,135000
75.0,9825,7,5,1965,1965,0.0,0,0,0,1664,0,1664,0,0,100000
55.0,10592,6,6,1923,1996,0.0,0,602,602,900,602,1502,180,0,165000
60.0,7200,17,5,1910,2006,0.0,247,310,1022,1022,0,1022,280,30,85000
60.0,11664,12,6,1948,1950,206.0,336,746,1082,1082,0,1082,240,130,119200
70.0,8400,14,8,2001,2001,0.0,643,167,810,810,855,1665,528,45,227000
73.0,11883,5,7,1996,1996,196.0,690,814,1504,1504,0,1504,478,66,203000
70.04995836802665,5814,22,8,1984,1984,0.0,1036,184,1220,1360,0,1360,565,0,187500
70.04995836802665,10784,8,7,1991,1992,76.0,0,384,384,802,670,1472,402,0,160000
43.0,3013,0,7,2005,2005,145.0,16,1346,1362,1506,0,1506,440,20,213490
60.0,7024,7,4,2005,2005,0.0,1024,108,1132,1132,0,1132,451,64,176000
64.0,7406,5,7,2006,2006,84.0,684,515,1199,1220,0,1220,632,54,194000
52.0,9439,17,5,1930,1950,0.0,324,588,912,912,336,1248,160,0,87000
43.0,3182,0,7,2005,2006,14.0,16,1330,1346,1504,0,1504,437,20,191000
70.04995836802665,15498,23,8,1976,1976,0.0,1165,0,1565,2898,0,2898,665,72,287000
70.0,7700,5,5,1972,1972,0.0,138,276,882,882,0,882,461,0,112500
73.0,9300,12,5,1960,1960,324.0,697,571,1268,1264,0,1264,461,0,167500
71.0,9520,23,8,2007,2008,338.0,1513,125,1638,1646,0,1646,800,44,293077
79.0,9492,12,5,1941,1950,0.0,368,359,768,968,408,1376,240,0,105000
21.0,1680,2,6,1972,1972,281.0,317,355,672,672,546,1218,264,28,118000
70.04995836802665,7082,18,5,1916,1995,0.0,0,686,686,948,980,1928,0,0,160000
102.0,15863,18,7,1920,1970,0.0,523,301,824,1687,998,3082,672,63,197000
70.04995836802665,14541,15,8,1993,1993,0.0,1012,326,1338,1352,1168,2520,796,55,310000
70.04995836802665,8125,5,7,2002,2002,295.0,986,668,1654,1654,0,1654,900,136,230000
50.0,6305,6,5,1938,1950,0.0,0,920,920,954,0,954,240,0,119750
70.04995836802665,11500,7,4,1957,1957,0.0,0,0,0,845,0,845,290,0,84000
89.0,12898,23,9,2007,2008,70.0,1022,598,1620,1620,0,1620,912,0,315500
70.04995836802665,9240,5,8,2001,2002,396.0,0,1055,1055,1055,1208,2263,905,45,287000
21.0,1533,10,4,1970,2008,0.0,0,546,546,798,546,1344,0,0,97000
21.0,1477,10,4,1970,1970,0.0,509,121,630,630,0,630,286,0,80000
88.0,13125,19,5,1957,2000,67.0,168,284,1134,1803,0,1803,484,0,155000
70.04995836802665,9130,14,6,1966,2000,252.0,400,336,800,800,832,1632,484,40,173000
34.0,5381,16,6,2005,2005,135.0,900,406,1306,1306,0,1306,624,63,196000
86.0,11839,20,7,1990,1990,99.0,1085,390,1475,1532,797,2329,514,121,262280
80.0,9600,14,8,1981,1981,0.0,1104,1420,2524,2524,0,2524,542,120,278000
70.04995836802665,13680,7,3,1955,1955,0.0,0,0,0,1733,0,1733,452,0,139600
85.0,16056,22,9,2005,2006,208.0,240,1752,1992,1992,876,2868,716,108,556581
57.0,9245,5,5,1994,1995,0.0,686,304,990,990,0,990,672,0,145000
100.0,21750,11,5,1960,2006,75.0,0,0,0,1771,0,1771,336,0,115000
60.0,11100,7,4,1946,2006,0.0,0,0,0,930,0,930,308,0,84900
73.0,8993,8,7,2007,2007,0.0,0,1302,1302,1302,0,1302,436,22,176485
103.0,11175,5,7,2007,2007,0.0,0,1316,1316,1316,0,1316,440,20,200141
100.0,9500,12,6,1964,1978,272.0,442,374,816,1127,850,1977,540,52,165000
68.0,8562,7,5,1957,2002,145.0,383,833,1216,1526,0,1526,364,78,144500
90.0,11367,5,8,2002,2002,210.0,932,133,1065,1091,898,1989,586,60,255000
104.0,11361,14,6,1976,1976,160.0,644,549,1193,1523,0,1523,478,0,180000
43.0,7052,16,7,2005,2005,240.0,659,705,1364,1364,0,1364,484,36,185850
70.04995836802665,29959,15,7,1994,1994,0.0,595,378,973,979,871,1850,467,98,248000
96.0,11308,16,9,2008,2008,154.0,936,168,1104,1130,1054,2184,836,102,335000
70.04995836802665,11275,6,6,1932,1950,480.0,297,0,854,1096,895,1991,432,0,220000
41.0,4920,22,8,2001,2001,0.0,616,722,1338,1338,0,1338,582,0,213500
120.0,18000,9,3,1935,1950,0.0,0,894,894,894,0,894,1248,20,81000
85.0,13600,17,5,1900,1950,0.0,0,662,662,1422,915,2337,560,57,90000
50.0,6000,17,6,1925,1980,0.0,397,706,1103,1103,0,1103,440,120,110500
70.04995836802665,11000,12,5,1966,1966,200.0,740,184,1154,1154,0,1154,480,58,154000
80.0,14000,4,7,1996,1997,0.0,1201,105,1306,1306,954,2260,533,44,328000
59.0,7837,8,6,1993,1994,0.0,0,799,799,799,772,1571,380,40,178000
80.0,9760,12,6,1964,1964,360.0,674,0,780,798,813,1611,442,128,167900
42.0,3964,10,6,1973,1973,0.0,837,105,942,1291,1230,2521,576,20,151400
60.0,9600,12,5,1949,2003,0.0,220,625,845,893,0,893,576,0,135000
72.0,10152,12,5,1956,1956,120.0,586,462,1048,1048,0,1048,286,20,135000
78.0,11700,14,6,1968,1968,0.0,298,429,727,829,727,1556,441,0,154000
50.0,7585,7,5,1948,1950,0.0,0,810,810,1002,454,1456,280,0,91500
75.0,7950,7,6,1977,1977,140.0,535,155,690,698,728,1426,440,0,159500
74.0,8556,5,7,2006,2006,0.0,0,1240,1240,1240,0,1240,826,93,194000
75.0,13125,6,7,1940,1984,0.0,410,390,800,960,780,1740,240,0,219500
60.0,10800,17,5,1936,1989,0.0,626,170,796,1096,370,1466,566,21,170000
70.04995836802665,15870,12,5,1969,1969,0.0,75,230,1096,1096,0,1096,299,32,138800
37.0,4435,5,6,2004,2004,169.0,662,186,848,848,0,848,420,0,155900
65.0,8775,5,5,1994,1994,0.0,495,495,990,990,0,990,299,64,126000
80.0,11040,14,6,1971,2004,144.0,656,602,1258,1258,0,1258,528,0,145000
75.0,7500,19,5,1963,1963,0.0,824,216,1040,1040,0,1040,308,0,133000
70.0,8749,5,7,2002,2002,100.0,0,1459,1459,1459,0,1459,527,39,192000
80.0,8800,12,6,1964,1964,425.0,553,698,1251,1251,0,1251,461,116,160000
70.04995836802665,13031,8,6,1995,1996,0.0,592,99,691,691,807,1498,409,44,187500
73.0,9069,20,6,1992,1992,0.0,747,189,936,996,0,996,564,0,147000
70.04995836802665,1974,10,4,1973,1973,0.0,334,212,546,546,546,1092,286,96,83500
85.0,10574,21,8,2005,2006,0.0,0,1082,1082,1082,871,1953,1043,50,252000
24.0,2522,7,7,2004,2004,50.0,0,970,970,970,739,1709,380,40,137500
37.0,3316,21,8,2005,2005,0.0,1039,208,1247,1247,0,1247,550,84,197000
60.0,8544,12,3,1950,1950,0.0,0,0,0,1040,0,1040,400,0,92900
24.0,2160,21,7,1999,2000,212.0,510,90,600,624,628,1252,462,48,160000
60.0,8400,18,6,1925,1950,0.0,423,758,1181,1390,304,1694,576,0,136500
71.0,9230,12,5,1965,1998,166.0,661,203,864,1200,0,1200,884,64,146000
74.0,5868,12,5,1956,2000,0.0,248,448,936,936,0,936,308,0,129000
78.0,9317,5,6,2006,2006,0.0,24,1290,1314,1314,0,1314,440,22,176432
60.0,6882,9,6,1914,2006,0.0,0,684,684,773,582,1355,0,0,127000
70.04995836802665,3696,22,8,1986,1986,0.0,0,1074,1074,1088,0,1088,461,74,170000
50.0,6000,3,4,1936,1950,0.0,672,0,672,757,567,1324,240,0,128000
82.0,11880,14,7,1978,1978,206.0,704,567,1271,1601,0,1601,478,0,157000
60.0,8400,18,2,1920,1950,0.0,290,0,290,438,0,438,246,0,60000
61.0,9758,12,5,1971,1971,0.0,412,251,950,950,0,950,280,0,119500
70.0,7000,12,5,1960,2002,45.0,588,422,1010,1134,0,1134,254,16,135000
79.0,8910,12,6,1959,1959,0.0,655,0,655,1194,0,1194,539,0,159500
24.0,2016,2,5,1970,1970,304.0,0,630,630,630,672,1302,440,0,106000
98.0,12256,15,8,1994,1995,362.0,1032,431,1463,1500,1122,2622,712,32,325000
114.0,10357,20,7,1990,1991,0.0,738,172,910,1442,0,1442,719,244,179900
168.0,23257,8,7,2006,2006,0.0,0,868,868,887,1134,2021,422,100,274725
70.04995836802665,8063,8,6,2000,2000,0.0,0,924,924,948,742,1690,463,48,181000
107.0,11362,16,8,2004,2005,42.0,1039,797,1836,1836,0,1836,862,185,280000
70.04995836802665,8000,8,6,1995,1996,0.0,219,554,773,773,885,1658,431,84,188000
80.0,10480,14,7,1976,1976,660.0,403,400,803,1098,866,1964,483,69,205000
73.0,7100,12,5,1957,1957,0.0,708,108,816,816,0,816,308,0,129900
66.0,8923,12,5,1953,2006,0.0,643,365,1008,1008,0,1008,240,18,134500
90.0,5400,17,5,1954,2000,0.0,415,418,833,833,0,833,326,0,117000
93.0,12085,16,8,2007,2007,328.0,1004,730,1734,1734,0,1734,928,0,318000
70.04995836802665,7750,8,8,2002,2002,0.0,353,55,408,779,640,1419,527,0,184100
57.0,9764,19,5,1967,2003,0.0,702,192,894,894,0,894,450,0,130000
85.0,13825,19,5,1958,1987,0.0,0,533,533,1021,580,1601,300,34,140000
70.0,7560,12,5,1959,1959,0.0,369,671,1040,1040,0,1040,286,0,133700
59.0,8263,9,6,1920,1950,0.0,0,1012,1012,1012,0,1012,308,22,118400
84.0,10084,5,7,2005,2006,196.0,24,1528,1552,1552,0,1552,782,20,212900
70.04995836802665,8926,7,4,1956,1956,0.0,0,672,672,960,0,960,288,0,112000
50.0,9405,7,5,1947,2008,0.0,0,698,698,698,0,698,0,200,118000
70.04995836802665,9125,8,7,1992,1992,170.0,0,384,384,812,670,1482,392,25,163900
60.0,10434,12,4,1955,1955,0.0,0,1005,1005,1005,0,1005,672,0,115000
53.0,3684,0,7,2007,2007,130.0,0,1373,1373,1555,0,1555,660,20,174000
182.0,14572,8,7,2004,2004,0.0,1300,230,1530,1530,0,1530,630,36,259000
59.0,11796,8,7,2004,2005,0.0,0,847,847,847,1112,1959,434,48,215000
60.0,7200,17,5,1980,1980,180.0,936,0,936,936,0,936,672,0,140000
65.0,7804,18,4,1928,1950,0.0,622,500,1122,1328,653,1981,576,44,135000
63.0,10712,11,5,1991,1992,0.0,212,762,974,974,0,974,0,28,93500
90.0,9900,17,6,1880,1950,0.0,0,1008,1008,1178,1032,2210,205,48,117500
80.0,9828,20,8,1995,1995,0.0,584,544,1128,1142,878,2020,466,155,239500
57.0,8773,8,6,1997,1997,0.0,0,916,916,916,684,1600,460,38,169000
60.0,6180,3,6,1926,1950,0.0,0,960,960,986,0,986,180,128,102000
80.0,9600,12,6,1950,1950,0.0,280,752,1032,1032,220,1252,288,0,119000
54.0,6342,19,5,1875,1996,0.0,0,780,780,780,240,1020,0,0,94000
70.04995836802665,9819,11,6,1977,1977,0.0,1567,0,1567,1567,0,1567,714,32,196000
98.0,8731,3,5,1920,1950,0.0,645,270,915,1167,0,1167,495,0,144000
60.0,7350,12,5,1951,1951,0.0,852,100,952,952,0,952,840,0,139000
70.04995836802665,10304,14,5,1976,1976,44.0,381,399,780,1088,780,1868,484,96,197500
77.0,9965,5,8,2006,2007,340.0,1150,316,1466,1466,1362,2828,1052,144,424870
70.04995836802665,9000,19,5,1959,1959,0.0,288,718,1006,1006,0,1006,0,24,80000
60.0,12180,7,4,1941,1950,0.0,348,324,672,672,252,924,280,0,80000
52.0,6240,3,5,1928,1950,0.0,0,1042,1042,1042,534,1576,225,0,149000
70.04995836802665,11200,20,6,1985,1985,85.0,1258,40,1298,1298,0,1298,403,26,180000
75.0,12000,6,7,1941,1950,0.0,275,429,704,860,704,1564,234,0,174500
70.04995836802665,5700,17,7,1926,1950,0.0,0,572,572,572,539,1111,288,0,116900
50.0,9000,17,7,1920,1988,0.0,624,26,650,832,650,1482,324,0,143000
57.0,8280,12,6,1950,1950,0.0,0,932,932,932,0,932,306,0,124000
134.0,17755,7,5,1959,1959,132.0,176,1290,1466,1466,0,1466,528,140,149900
90.0,14115,6,6,1956,2004,0.0,296,230,1073,1811,0,1811,470,0,230000
70.04995836802665,5890,9,6,1930,2007,0.0,538,278,816,816,0,816,432,0,120500
70.04995836802665,13700,12,7,1965,1988,288.0,454,410,864,902,918,1820,492,84,201800
90.0,10768,24,5,1976,2004,0.0,1157,280,1437,1437,0,1437,528,21,218000
85.0,9350,12,5,1965,1999,0.0,633,586,1219,1265,0,1265,502,92,179900
34.0,5001,16,7,2007,2008,166.0,904,410,1314,1314,0,1314,626,62,230000
92.0,11932,21,8,2007,2008,186.0,0,1580,1580,1580,0,1580,830,24,235128
76.0,9120,14,6,1974,1974,270.0,442,459,901,943,933,1876,540,69,185000
24.0,2280,13,6,1978,1978,0.0,311,544,855,855,601,1456,440,0,146000
70.04995836802665,14778,6,6,1954,2006,72.0,728,568,1296,1640,0,1640,924,0,224000
109.0,8724,19,5,1968,1968,0.0,492,402,894,894,0,894,450,0,129000
60.0,12900,19,4,1969,1969,0.0,1198,0,1198,1258,0,1258,400,0,108959
70.04995836802665,16157,24,5,1978,1978,0.0,680,289,1360,1432,0,1432,588,180,194000
79.0,9541,16,7,2009,2009,268.0,0,1502,1502,1502,0,1502,644,114,233170
64.0,10475,5,8,2008,2008,72.0,0,1694,1694,1694,0,1694,776,33,245350
58.0,10852,8,6,2000,2000,0.0,786,173,959,959,712,1671,472,38,173000
120.0,13728,7,6,1935,1986,0.0,626,501,1127,1236,872,2108,540,0,235000
118.0,35760,15,10,1995,1996,1378.0,1387,543,1930,1831,1796,3627,807,76,625000
76.0,9880,11,6,1977,1977,0.0,522,574,1096,1118,0,1118,358,0,171000
76.0,9120,12,6,1958,1958,0.0,662,599,1261,1261,0,1261,433,0,163000
35.0,4017,21,7,2006,2007,0.0,0,625,625,625,625,1250,625,54,171900
138.0,18030,4,5,1946,1994,0.0,152,977,1598,1636,971,3086,0,0,200500
80.0,16560,6,6,1932,1950,0.0,503,449,952,1170,1175,2345,360,0,239000
85.0,10678,15,8,1992,2000,337.0,700,983,1683,2129,743,2872,541,33,285000
37.0,6951,11,5,1984,1985,0.0,658,218,876,923,0,923,264,0,119500
70.04995836802665,3950,17,6,1926,2004,0.0,468,350,818,818,406,1224,210,0,115000
54.0,7681,6,5,1921,1950,0.0,0,731,731,820,523,1343,186,0,154900
77.0,8335,7,5,1954,1954,0.0,0,0,0,1124,0,1124,0,36,93000
70.04995836802665,11170,23,7,1990,1991,0.0,1216,0,1216,1298,1216,2514,693,0,250000
64.0,5587,6,8,2008,2008,186.0,1480,120,1600,1652,0,1652,482,53,392500
160.0,15623,15,10,1996,1996,0.0,2096,300,2396,2411,2065,4476,813,78,745000
60.0,10800,17,5,1920,1950,0.0,821,299,1120,1130,0,1130,720,0,120000
50.0,35133,23,5,1963,1963,226.0,1159,413,1572,1572,0,1572,995,263,186700
60.0,9738,7,5,1924,1950,0.0,392,392,784,949,272,1221,392,0,104900
107.0,10615,17,3,1900,1970,0.0,440,538,978,1014,685,1699,420,74,95000
89.0,12461,15,8,1994,1995,0.0,1456,168,1624,1624,0,1624,757,114,262000
68.0,8935,5,7,2002,2002,95.0,0,831,831,831,829,1660,493,68,195000
60.0,7500,8,7,1999,1999,0.0,0,994,994,1028,776,1804,442,60,189000
70.04995836802665,32463,11,4,1961,1975,149.0,1159,90,1249,1622,0,1622,1356,0,168000
24.0,2645,21,8,1999,2000,456.0,0,776,776,764,677,1441,492,0,174000
60.0,9600,17,5,1925,1994,0.0,0,702,702,842,630,1472,250,0,125000
70.04995836802665,4500,11,6,1999,1999,425.0,883,341,1224,1224,0,1224,402,304,165000
80.0,9364,19,6,1969,1969,143.0,371,292,663,663,689,1352,299,36,158000
51.0,8029,8,6,2005,2005,0.0,0,728,728,728,728,1456,400,24,176000
58.0,14054,8,7,2006,2006,0.0,0,879,879,879,984,1863,660,17,219210
65.0,8850,17,7,1916,1950,0.0,0,815,815,815,875,1690,225,0,144000
70.0,9100,5,7,2001,2001,0.0,0,1212,1212,1212,0,1212,573,0,178000
75.0,11235,19,4,1963,1979,51.0,547,504,1051,1382,0,1382,459,82,148000
71.0,9353,12,4,1970,1970,0.0,0,864,864,864,0,864,280,0,116050
80.0,10400,5,7,1998,1998,0.0,0,866,866,866,913,1779,546,36,197900
50.0,6000,3,5,1925,1997,0.0,0,884,884,884,464,1348,216,0,117000
75.0,9750,5,7,2000,2001,171.0,0,1630,1630,1630,0,1630,451,234,213000
78.0,10140,14,5,1975,1975,0.0,788,268,1056,1074,0,1074,495,88,153500
90.0,14684,20,7,1990,1991,234.0,485,1496,2158,2196,0,2196,701,70,271900
70.04995836802665,8900,20,4,1966,1966,0.0,1056,0,1056,1056,0,1056,384,42,107000
70.0,9135,5,6,2003,2003,120.0,340,1342,1682,1700,0,1700,544,23,200000
70.0,7763,12,5,1962,1980,0.0,504,319,931,1283,0,1283,506,0,140000
85.0,10182,21,8,2006,2006,420.0,1220,440,1660,1660,0,1660,500,50,290000
70.0,11218,20,6,1992,1992,0.0,0,1055,1055,1055,790,1845,462,104,189000
152.0,12134,8,8,1988,2005,0.0,427,132,559,1080,672,1752,492,12,164000
50.0,9340,7,4,1941,1950,0.0,344,328,672,672,0,672,234,113,113000
70.04995836802665,10246,19,4,1965,2001,0.0,648,0,648,960,0,960,364,0,145000
69.0,10205,12,5,1962,1962,0.0,784,141,925,999,0,999,300,72,134500
99.0,7094,19,5,1966,1966,0.0,180,340,894,894,0,894,384,0,125000
68.0,8930,19,6,1978,1978,0.0,0,0,0,1318,584,1902,539,0,112000
72.0,8640,21,8,2009,2009,72.0,936,364,1300,1314,0,1314,552,112,229456
52.0,6240,3,4,1947,1950,0.0,0,0,0,672,240,912,0,0,80500
21.0,1680,2,6,1971,1971,236.0,0,672,672,672,546,1218,0,0,91500
66.0,7800,12,5,1964,1964,0.0,312,0,912,912,0,912,288,0,115000
55.0,8250,19,5,1968,1968,0.0,250,210,952,1211,0,1211,322,63,134000
78.0,10496,12,6,1949,1950,320.0,196,844,1040,1168,678,1846,315,0,143000
89.0,10680,12,5,1951,1951,44.0,756,1380,2136,2136,0,2136,528,30,137900
60.0,15384,8,7,2004,2005,0.0,724,64,788,788,702,1490,388,75,184000
65.0,10482,12,6,1958,1958,63.0,507,81,588,1138,0,1138,264,0,145000
86.0,14598,21,6,2007,2007,74.0,0,894,894,894,1039,1933,668,18,214000
72.0,8872,12,5,1965,2008,300.0,595,317,912,912,0,912,576,240,147000
65.0,8769,16,9,2008,2008,766.0,1540,162,1702,1702,0,1702,1052,72,367294
70.0,7910,12,5,1960,1960,0.0,666,409,1075,1507,0,1507,404,0,127000
70.04995836802665,18890,19,5,1977,1977,1.0,498,652,1361,1361,1259,2620,600,24,190000
70.0,7728,12,5,1962,1962,120.0,803,303,1106,1190,0,1190,540,18,132500
70.0,9842,12,4,1962,1962,0.0,0,0,0,1224,0,1224,462,0,101800
70.04995836802665,12160,12,5,1959,1959,180.0,1000,188,1188,1188,0,1188,531,0,142000
55.0,8525,18,5,1911,1950,0.0,0,940,940,1024,940,1964,0,192,130000
96.0,13132,6,5,1914,1950,0.0,0,747,747,892,892,1784,180,40,138887
36.0,2628,16,7,2003,2003,106.0,0,764,764,764,862,1626,474,27,175500
41.0,12393,5,7,2004,2005,0.0,0,847,847,847,1101,1948,434,48,195000
63.0,13072,20,6,2005,2005,0.0,0,1141,1141,1141,0,1141,484,0,142500
64.0,9037,23,8,2006,2006,32.0,428,1048,1476,1484,0,1484,472,33,265900
65.0,8158,5,7,2003,2003,252.0,550,334,884,884,884,1768,543,63,224900
83.0,9849,21,7,2007,2007,0.0,0,1689,1689,1689,0,1689,954,56,248328
85.0,10625,14,7,1974,1974,81.0,885,0,1053,1173,0,1173,528,120,170000
107.0,13891,16,10,2006,2006,103.68526170798899,1386,690,2076,2076,0,2076,850,229,465000
70.04995836802665,11435,6,8,1929,1950,0.0,0,792,792,792,725,1517,400,0,230000
78.0,12090,14,6,1984,2003,74.0,0,585,585,1140,728,1868,477,112,178000
65.0,8125,21,7,2005,2006,0.0,0,756,756,756,797,1553,615,45,186500
70.04995836802665,12328,11,6,1976,1976,335.0,539,473,1012,1034,0,1034,888,0,169900
60.0,9600,17,6,1917,1950,0.0,319,416,735,1134,924,2058,396,0,129500
60.0,7200,12,5,1950,1950,0.0,534,246,876,988,0,988,276,80,119000
93.0,11160,12,7,1968,1968,0.0,1065,1045,2110,2110,0,2110,522,0,244000
70.04995836802665,3136,16,7,2003,2003,163.0,0,1405,1405,1405,0,1405,478,36,171750
62.0,9858,11,5,1968,1968,0.0,510,354,864,874,0,874,288,0,130000
70.04995836802665,17542,24,7,1974,2003,0.0,125,36,1192,1516,651,2167,518,47,294000
60.0,6931,7,7,2003,2004,92.0,0,746,746,760,896,1656,397,128,165400
52.0,6240,3,6,1931,1950,0.0,425,459,884,959,408,1367,560,0,127500
91.0,14303,15,8,1994,1994,554.0,1314,672,1986,1987,0,1987,691,36,301500
56.0,4060,7,5,1922,1950,0.0,0,864,864,864,0,864,0,96,99900
59.0,9587,8,7,2005,2005,182.0,655,201,856,1166,0,1166,400,0,190000
65.0,9750,12,6,1969,1969,0.0,602,14,1054,1054,0,1054,460,0,151000
70.04995836802665,24682,8,6,1999,1999,0.0,0,841,841,892,783,1675,502,103,181000
80.0,9600,12,5,1956,1956,0.0,504,546,1050,1050,0,1050,338,0,128900
70.04995836802665,11250,4,4,1957,1989,0.0,0,1104,1104,1104,684,1788,304,0,161500
60.0,13515,3,6,1919,1950,0.0,0,764,764,1060,764,1824,520,0,180500
34.0,4060,12,6,1998,1999,0.0,266,1139,1405,1337,0,1337,511,68,181000
35.0,3735,21,7,1999,1999,218.0,450,241,691,713,739,1452,506,34,183900
60.0,10120,17,7,1910,1950,0.0,0,925,925,964,925,1889,308,0,122000
89.0,13214,23,9,2008,2009,0.0,0,2002,2002,2018,0,2018,746,76,378500
70.04995836802665,14100,6,8,1935,1997,632.0,192,536,728,1968,1479,3447,1014,12,381000
78.0,11344,12,5,1958,1958,180.0,460,414,874,874,650,1524,315,0,144000
70.04995836802665,23595,4,7,1979,1979,0.0,1258,74,1332,1332,192,1524,586,0,260000
70.04995836802665,9156,14,6,1968,1968,0.0,0,1489,1489,1489,0,1489,462,0,185750
70.04995836802665,13526,19,5,1965,1965,114.0,560,0,935,935,0,935,288,0,137000
124.0,11512,7,6,1959,2006,84.0,719,300,1019,1357,0,1357,312,0,177000
53.0,5362,6,5,1910,2003,0.0,0,661,661,661,589,1250,552,0,139000
95.0,11345,12,5,1948,1950,567.0,220,708,928,928,992,1920,400,0,137000
70.04995836802665,12936,14,6,1972,1972,0.0,593,130,723,735,660,1395,497,116,162000
70.04995836802665,17871,14,6,1967,1976,359.0,528,1152,1680,1724,0,1724,480,0,197900
75.0,9473,5,8,2002,2002,103.68526170798899,804,324,1128,1128,903,2031,577,211,237000
60.0,7500,9,4,1920,1950,0.0,0,698,698,698,430,1128,528,0,68400
67.0,9808,5,7,2002,2002,110.0,788,785,1573,1573,0,1573,544,72,227000
50.0,8049,23,7,1990,1990,54.0,1053,256,1309,1339,0,1339,484,58,180000
61.0,8800,5,5,1977,2008,0.0,532,364,1040,1040,0,1040,484,0,150500
94.0,9400,11,6,1971,1971,0.0,0,912,912,912,912,1824,0,0,139000
